,p corr.,Samples (P) %,Fold enrich.,M diff.
2899211098,4.1084184761306326e-13,0.02,35.100710900473935,0.023021576979222906
2630941849,4.182743894276313e-13,0.02,24.96050552922591,0.018197852300677907
187923058,4.611722820848979e-13,0.02,17.550355450236967,0.02234647149399084
1193433795,6.4331728417318e-13,0.02,39.312796208530806,0.01616573679684844
1514095308,2.0113918326195635e-12,0.07,4.860098432373315,0.06775531425600417
344943648,2.20202438544637e-12,0.02,24.96050552922591,0.018197852300677907
3118635600,2.2948826239958297e-12,0.05,6.353997301691631,0.06189853420521127
3705303620,2.4205072934904575e-12,0.02,19.44039372949326,0.020229967804507372
1366835147,3.011239035291954e-11,0.02,28.08056872037915,0.015996960425540427
3315826729,3.106763632710883e-11,0.1,3.60540635422152,0.08904553362529245
422201242,4.2618463000188806e-11,0.02,20.42223179663938,0.01802907592936989
851463431,1.628261635303189e-10,0.08,3.150063798760481,0.056609274701541784
2341585586,1.8804822720061015e-10,0.03,9.126184834123222,0.02743015977763113
1511301995,5.476322197691529e-10,0.02,17.280349981771785,0.017860299558061874
535468376,9.201203323273909e-10,0.03,7.708391413437413,0.02887155798188254
364615523,2.168213884348772e-09,0.01,42.12085308056872,0.02082068510408543
103073485,2.8981225685848536e-09,0.02,19.656398104265403,0.0157437958685784
3351556771,4.847576300928699e-09,0.14,2.3336712424293293,0.08260883476313316
909362583,8.205168228329749e-09,0.06,4.212085308056872,0.04336992821005059
1510328189,8.555345054523908e-09,0.61,1.425255647794622,0.3323094766732658
126685494,1.054388058985779e-08,0.02,14.040284360189576,0.015406243125962367
3217380708,1.280931703031758e-08,1.0,0.7643595941618966,-1.215606215129882
722585008,2.2740117755086076e-08,0.02,8.50926324859974,0.020911872337872697
1229325558,2.7808853900530037e-08,0.04,6.286694489637123,0.029891015257863897
2781994770,8.706700555458932e-08,0.02,11.823397355949115,0.017353970444137824
2192318254,9.507481140370719e-08,0.04,3.3198701935423625,0.039741236226928225
1543552144,1.9369250365317832e-07,0.05,4.438852787413886,0.08444777731117643
1795978025,1.9509233095300195e-07,0.01,18.72037914691943,0.01345851580778691
288315894,6.473043313072267e-07,0.04,5.024943876278374,0.03226748255244266
575866941,7.155543550754527e-07,0.02,13.104265402843602,0.015321854940308358
2302345434,7.155543550754527e-07,0.02,13.104265402843602,0.015321854940308358
4143444248,7.181849665947501e-07,0.02,12.285248815165879,0.01523746675465435
408534858,7.181849665947501e-07,0.02,12.285248815165879,0.01523746675465435
2282273218,8.337820138845409e-07,0.01,28.080568720379144,0.013711680364748935
846449146,8.372991906331547e-07,0.01,23.400473933649288,0.011342012118303437
438191426,8.372991906331547e-07,0.01,23.400473933649288,0.011342012118303437
739928912,8.402452144491616e-07,0.01,20.057549085985105,0.011257623932649428
487406754,8.402452144491616e-07,0.01,20.057549085985105,0.011257623932649428
3135237174,8.402452144491616e-07,0.01,20.057549085985105,0.011257623932649428
1189967413,9.994025060968905e-07,0.03,8.546260045332785,0.02929349891015258
2856245513,1.0252078539018107e-06,0.03,6.240126382306476,0.023879056932029515
4006278292,1.3543382602421313e-06,0.02,7.800157977883096,0.02065870778091067
3921298496,1.5201894178509364e-06,0.05,4.335970170058545,0.0382862399264103
994485099,1.7863195939792232e-06,0.32,0.5830828368102968,-0.39478712980182773
1226466132,2.021029740597211e-06,0.01,16.380331753554504,0.015575019497270384
2777841910,2.02681647302134e-06,0.01,15.316673847479533,0.013289739436478893
2592639418,2.02681647302134e-06,0.01,15.316673847479533,0.013289739436478893
21411075,2.869862007328248e-06,0.04,4.9681006197593875,0.04353190553322535
1348783936,3.2439313664540203e-06,0.04,4.87111906373924,0.03201431799548063
1040143037,3.934887806563606e-06,0.02,11.56258712015612,0.01515307856900034
1167322652,4.9551339617591576e-06,0.14,1.3641034567956696,0.05186553882456457
216545222,5.5938239478041835e-06,0.02,8.596092465422188,0.03141000259963605
3131896227,5.66184791339824e-06,0.01,12.960262486328837,0.013120963065170875
1614977728,5.699129193977519e-06,0.01,11.232227488151658,0.012952186693862859
4223976160,6.505630084585048e-06,0.03,6.896981790970317,0.02836522886795849
3010410747,9.538518924850726e-06,0.03,6.1426244075829395,0.027774511568380428
353395765,1.0212232538002412e-05,0.04,4.571255373084977,0.038876957225988364
3635614426,2.0929867428003106e-05,0.02,7.5338111201017215,0.022606435099086126
787069595,2.8718899596709613e-05,0.09,2.808056872037915,0.08391825144479774
2314111158,3.142145887822346e-05,0.02,7.354434664861205,0.02252204691343212
2452651281,3.45309812647683e-05,0.01,12.034529451591064,0.013036574879516868
2337037908,4.007183917540438e-05,0.02,8.023019634394043,0.016594476773251748
1301300136,4.095996127940724e-05,0.01,15.600315955766192,0.011088847561341411
82819147,4.095996127940724e-05,0.01,15.600315955766192,0.011088847561341411
2739425568,6.754115527749732e-05,0.02,7.13157300835026,0.032598236246925434
2223687999,8.901269143722438e-05,0.08,2.414166541571058,0.05274781530585718
1524370211,0.00010039941475467498,0.03,5.400109369303682,0.028962745215669806
2076190208,0.00011048795346782008,0.05,0.32971313566002913,-0.17342612034315197
2380084179,0.0001156427649896061,0.01,14.040284360189572,0.011004459375687402
3087437574,0.0001156427649896061,0.01,14.040284360189572,0.011004459375687402
2383982123,0.0001156427649896061,0.01,14.040284360189572,0.011004459375687402
168526076,0.00012134186850861949,0.02,8.934726411029729,0.014731137640730299
2206467902,0.00012464704755861888,0.05,2.973236688040145,0.042462055312256275
1298690312,0.0001321101573046156,0.05,3.4200692672256654,0.03185913972043914
2898904980,0.0001400299828190457,0.03,5.26510663507109,0.02879396884436179
2054552222,0.00016302761483706927,0.01,10.53021327014218,0.01286779850820885
1214058429,0.00017401857137311924,0.02,8.825321597833446,0.04622552842602035
37339481,0.0001806374725753783,0.02,7.246598379452683,0.01634131221628972
3328145258,0.00018369402620597693,0.03,4.368088467614535,0.02558041874137621
717512901,0.0001948132962830953,0.09,2.6176801349505987,0.08054272401863741
1180503278,0.00021537496250272222,0.02,8.546260045332785,0.01464674945507629
1213049758,0.00024828296394141823,0.01,23.400473933649288,0.011342012118303437
3636475833,0.00024923829634918184,0.01,18.72037914691943,0.00897234387185794
370244666,0.00024923829634918184,0.01,18.72037914691943,0.00897234387185794
1165927732,0.00026449064574157125,0.02,6.480131243164419,0.01803587497750315
1861965050,0.00027283455337035644,0.07,2.527251184834123,0.09021736956826043
2596269192,0.0002958093376156233,0.01,12.763894872899611,0.010920071190033395
202304456,0.000366567392410947,0.02,9.360189573459715,0.021165036894834722
847957139,0.00043565683281278854,0.26,1.554675263917987,0.10906273121762952
1165385207,0.0004421519737388924,0.02,7.020142180094788,0.01625692403063571
2353112200,0.0004954551415568288,0.01,0.12812426792568432,-0.09675245465634812
3855312692,0.0005679267929507113,0.13,1.9077382801687859,0.06426940228368029
1754173596,0.0006206933173352569,0.02,7.862559241706163,0.014477973083768273
3574249098,0.0006206933173352569,0.02,7.862559241706163,0.014477973083768273
246495619,0.0006606341950962944,0.02,9.084889880122665,0.023197152398664184
368338945,0.0008353004341390444,0.01,16.046039268788086,0.008887955686203932
2164380819,0.0010122832149106044,0.02,7.5601531170251555,0.014393584898114264
651647755,0.0010122832149106044,0.02,7.5601531170251555,0.014393584898114264
3585531950,0.0011473555554639926,0.01,8.867548016961836,0.012614633951246824
1717853410,0.0015812988651437892,0.02,12.480252764612953,0.026157537944687743
2704169596,0.0020103531340023755,0.01,9.828199052132701,0.014899914012038315
1109942725,0.002158519721467202,0.02,6.240126382306477,0.01591937128801968
802642759,0.002387429183812667,0.01,21.06042654028436,0.013542903993440918
3799181807,0.002403326969893459,0.01,15.600315955766192,0.011088847561341411
3199630778,0.002408642264843865,0.01,14.040284360189576,0.008803567500549924
1247820091,0.002408642264843865,0.01,14.040284360189576,0.008803567500549924
816543507,0.002408642264843865,0.01,14.040284360189576,0.008803567500549924
1674482731,0.0031511036381031625,0.01,6.778068311815657,0.01414042034115224
601159014,0.0034801176439533178,0.01,7.020142180094786,0.012192693022976783
4098433377,0.003760597089993681,0.02,8.424170616113745,0.018795368648389228
550953794,0.004945776941122976,0.03,4.451797480060108,0.023885855980162775
847336149,0.005568874054071107,0.09,2.0800421274354925,0.0689039534465175
4143541154,0.005737506732018879,0.01,7.020142180094786,0.012192693022976783
4033380444,0.006020773350898584,0.03,4.529123987157926,0.02769692243085968
3594646603,0.006104455675807453,0.02,5.47913536007398,0.015497430359749636
228689007,0.006107378627390692,0.01,15.600315955766192,0.011088847561341411
1241878179,0.00613585534884614,0.01,12.480252764612954,0.008719179314895915
446551469,0.00613585534884614,0.01,12.480252764612954,0.008719179314895915
984189120,0.007473388431132648,0.05,2.432175243497406,0.0306981022656828
1177365364,0.00798897542496547,0.04,3.8497553890842378,0.029820225168476412
26234434,0.008383476063253237,0.23,0.4629876549028752,-0.3463163157157998
4216335232,0.008523317335717307,0.0,0.086202820323497,-0.100479132921391
672449365,0.010840227509508001,0.01,13.214385280178423,0.017522746815445838
3594756997,0.010893433466633445,0.01,10.53021327014218,0.01286779850820885
4256676941,0.010964785252498555,0.01,8.775177725118484,0.010498130261763352
161963127,0.011185910056246189,0.04,1.5567053021958588,0.022033315335852975
3304582332,0.01212197986900411,0.02,6.1426244075829395,0.013887255784190214
2027655192,0.012960655529460532,0.02,4.191129659758081,0.01804267402563641
182754950,0.01398652517312839,0.01,15.316673847479533,0.013289739436478893
4162551380,0.014095464703715026,0.01,11.23222748815166,0.008634791129241906
219506051,0.014095464703715026,0.01,11.23222748815166,0.008634791129241906
3788202268,0.014122856651089848,0.01,10.21111589831969,0.0085504029435879
2724160572,0.014339166595630492,0.01,7.020142180094786,0.012192693022976783
160300507,0.014607355504850516,0.01,5.105557949159845,0.011433199352090707
2355616982,0.01509858925249566,0.02,4.768398461951176,0.016854440378347033
4041573576,0.015333777705976118,0.07,2.3207081587090204,0.04045713600095986
3606971113,0.01914103749379471,0.01,9.360189573459715,0.012699022136900833
2929617213,0.019230931917954937,0.01,8.258990800111512,0.010413742076109345
316861206,0.01931399221022765,0.01,7.5601531170251555,0.014393584898114264
368713488,0.02074746050914562,0.01,0.14625296208530805,-0.055331453596496494
2516197204,0.021752006972335473,0.04,3.7341181809014827,0.04337672725818385
1285873004,0.021835486393278043,0.01,6.778068311815657,0.01414042034115224
981514096,0.024109859856120363,0.02,5.78129356007806,0.013718479412882198
817177556,0.029529643771273192,0.01,12.763894872899611,0.010920071190033395
3287927474,0.029529643771273192,0.01,12.763894872899611,0.010920071190033395
243031988,0.029678262934912717,0.01,10.21111589831969,0.0085504029435879
14667456,0.029678262934912717,0.01,10.21111589831969,0.0085504029435879
864674487,0.029912171771753884,0.23,0.7720333541573616,-0.1259491671166037
3982076256,0.02997020462364334,0.04,0.4811312397572752,-0.08433259343691882
2560252747,0.03047971556197997,0.08,2.5707562913023163,0.09411282420461137
1393390044,0.03196452853775722,0.01,10.920221169036337,0.015068690383346333
544863012,0.03247177412444023,0.01,7.488151658767773,0.01642570040194373
474346113,0.03304283174621048,0.01,4.238576410623268,0.014484772131901535
999334238,0.03598176941210485,0.13,1.8735992473981082,0.08839202511648368
3189457552,0.04294459873355791,0.12,0.5614462431595948,-0.1258667786509889
1686095578,0.04568091531683445,0.02,4.860098432373315,0.016938828564001043
586636525,0.048144972640434325,0.01,5.61611374407583,0.019477273181754552
