,p corr.,Samples (P) %,Fold enrich.,M diff.
2082676867,7.446389201159863e-05,0.02,12.522751322751322,0.01460548164959184
1395978778,8.596346961634324e-05,0.02,9.392063492063492,0.017728712802229787
2222975967,0.0001117273294412526,0.02,7.224664224664224,0.020513934828621322
781588843,0.0001788486410825929,0.03,7.0440476190476184,0.04085886509411944
3172353320,0.0002523416042617033,0.01,17.610119047619047,0.011228743652269087
328191027,0.0002523416042617033,0.01,17.610119047619047,0.011228743652269087
834588518,0.00025357760427232993,0.01,14.088095238095237,0.011059739089145882
515008442,0.00026635082200884066,0.07,5.492434790680404,0.12983037843609077
4207387074,0.0002944102594410623,0.03,6.70861678004535,0.02363716598125927
3898727781,0.0003483729964300427,0.02,11.740079365079366,0.014520979368030238
4166791528,0.000350092666277071,0.02,10.435626102292767,0.014351974804907033
4008337421,0.00035735155133726165,0.09,1.9916206065759636,0.07507960651445525
21411075,0.0005797783016556589,0.09,3.1147149335924844,0.07004970880245512
1228263945,0.0007597080034068394,0.01,17.610119047619047,0.03368623095680726
291087371,0.0007738420091112996,0.04,6.44553376906318,0.04693632283627213
3721576065,0.0010650859668211894,0.02,9.089093701996926,0.02118995308111414
1664438854,0.0010715924997014026,0.02,8.385770975056689,0.01747520595754498
2715536700,0.0012742554118881384,0.02,12.807359307359308,0.02195047361516856
2314273031,0.0019871537705719515,0.01,14.088095238095237,0.011059739089145882
2248016768,0.002032284194657799,0.03,6.477285166940339,0.02684489941545882
751208592,0.0022394677247079705,0.02,22.24436090225564,0.03410874236461527
1685221011,0.002262590564151883,0.02,14.829573934837091,0.02220398045985337
533809753,0.002314522434079034,0.02,9.392063492063492,0.014182970241783829
2513995286,0.0025996588481348335,0.03,6.367500672585417,0.026760397133897218
3172704759,0.0039668663509513855,0.02,9.392063492063492,0.014182970241783829
353295046,0.004656742882056059,0.01,12.807359307359308,0.01097523680758428
1292826808,0.0049836083100534105,0.02,5.870039682539682,0.019753414294566903
1693331843,0.006569293884692496,0.03,6.905929038281979,0.033936384536350735
2661865929,0.006742439467979312,0.0,0.0,-0.08779787054250465
511168397,0.009668201931091493,0.03,6.789443488238669,0.040605358249434634
1258312716,0.009937748133777253,0.01,11.740079365079364,0.010890734526022678
18303906,0.010432610067455276,0.02,6.905929038281979,0.016968192268175367
4118913676,0.010977355039355296,0.02,5.7502429543245865,0.019668912013005302
1447784308,0.012114222045115515,0.04,3.984511784511784,0.041612679097891195
2246699815,0.013120650030118456,0.4,0.6930530312209702,-0.35677332732428213
950788969,0.014370200374538214,0.02,6.708616780045351,0.016883689986613763
600647790,0.016351356180409834,0.02,7.826719576719576,0.01384496111553742
982949046,0.016873539123249376,0.07,2.797009503906055,0.048440597578674305
2765660118,0.019598801352338872,0.01,10.836996336996336,0.010806232244461075
2422789416,0.019633304550243032,0.01,10.062925170068027,0.010721729962899475
847698334,0.022067866232426018,0.05,3.4421175101803376,0.03941561977728954
484151927,0.024662920312256798,0.02,7.826719576719576,0.01384496111553742
165944379,0.028098541118762515,0.02,5.418498168498168,0.019415405168320497
2664995851,0.031501461289614896,0.04,5.597918637653737,0.058668726912769496
2654580575,0.033328263228247765,0.02,9.632885632885632,0.028450442765129258
3041961069,0.03528654881318438,0.03,5.870039682539683,0.036214592873372656
3975275337,0.03584451696085907,0.06,3.3915784832451497,0.0727537818124264
3718732665,0.036202417645032674,0.01,9.392063492063492,0.010637227681337872
784020300,0.03641444095583551,0.02,7.224664224664224,0.013675956552414216
